Date_Time,Vegetables,Fruit,Protein,Dessert,Starch,Other
2019-09-13 23:47:27,0.1606892102,0.13405,0.2455718701963,0.127764,0.164,0.0528
2017-12-14 09:25:20,0.1818734888,0.08974,0.2308248379135,0.139266,0.064,0.0395
2019-07-20 16:40:39,0.1424187766,0.10531,0.2734080875537,0.13328,0.078,0.0456
2017-11-19 05:32:38,0.1640309392,0.15616,0.2710154020555,0.129898,0.313,0.0551
2018-01-16 09:14:44,0.1602181233,0.11234,0.18533024121,0.141749,0.17,0.0689
2019-10-10 14:10:32,0.1940930152,0.08089,0.2891499675838,0.154826,0.186,0.0628
2018-08-02 13:43:49,0.150855827,0.08622,0.2574202366201,0.146168,0.279,0.0593
2019-09-23 23:15:04,0.1946887888,0.11603,0.239128023223,0.136859,0.154,0.0591
2019-09-15 15:00:20,0.1753214417,0.09492,0.2815285598864,0.113036,0.283,0.107
2017-12-21 09:43:59,0.1506563412,0.10596,0.23072897472,0.126665,0.216,0.0165
2018-08-06 13:56:45,0.1490401716,0.08354,0.212350335622,0.138785,0.272,0.0953
2019-10-22 03:30:24,0.1643010668,0.10285,0.197323842999,0.149384,0.194,0.0492
2018-03-28 01:59:51,0.1460786571,0.13226,0.2387941893767,0.129408,0.278,0.0023
2019-06-06 13:20:14,0.1899457986,0.03993,0.1729967156657,0.147469,0.137,0.0639
2017-11-07 13:51:34,0.1348929663,0.10687,0.2161349118786,0.118048,0.252,0.0558
2019-09-10 19:38:13,0.1302572727,0.10425,0.2583250753416,0.135628,0.283,0.044
2017-11-19 20:59:17,0.1520772824,0.06513,0.2680625664662,0.109391,0.301,0.0646
2017-11-21 07:32:50,0.1549191041,0.07621,0.2429979888456,0.141366,0.099,0.0413
2019-06-11 19:16:51,0.1708013681,0.08577,0.2205103447723,0.139472,0.264,0.001
2018-08-29 15:12:05,0.1876339936,0.09294,0.2831727659257,0.153536,0.162,0.0523
2018-03-18 20:22:53,0.1541090986,0.10832,0.2235707516983,0.11336,0.269,0.053
2018-03-25 10:03:49,0.1796956239,0.06094,0.1893466098095,0.141324,0.22,0.0565
2019-02-27 23:24:07,0.1741675184,0.11917,0.2527092490101,0.140952,0.103,0.0729
2018-03-21 17:31:51,0.1215605059,0.12734,0.275834970004,0.144835,0.303,0.0334
2018-04-23 10:44:17,0.1520970504,0.14169,0.2636444059971,0.125189,0.204,0.0278
2018-03-16 13:43:04,0.1399844545,0.13312,0.2124849654952,0.141296,0.149,0.0851
2017-11-17 02:34:14,0.1847557641,0.16463,0.2003445852917,0.139084,0.24,0.0709
2018-10-17 01:55:39,0.1500199946,0.08031,0.2210883179919,0.134565,0.165,0.0481
2019-06-05 11:40:19,0.1382699496,0.08236,0.2118879224025,0.136598,0.276,0.0743
2019-06-23 17:15:19,0.154506711,0.10548,0.1934047622054,0.147719,0.211,0.0551
2018-11-14 21:34:23,0.1691467713,0.08617,0.2097946784271,0.179438,0.203,0.0448
2019-08-11 04:11:10,0.1388546459,0.08169,0.2432422602214,0.150714,0.269,0.0387
2019-04-22 00:14:03,0.134707547,0.12998,0.2792003123268,0.140406,0.157,0.0741
2019-11-01 15:25:17,0.1649763686,0.08048,0.2181439822659,0.140893,0.257,0.0574
2017-11-19 02:56:57,0.1256461979,0.08975,0.2228530343163,0.141581,0.278,0.0665
2019-09-07 15:26:19,0.1752874007,0.055,0.2458243185406,0.139632,0.126,0.0528
2018-06-06 08:21:52,0.135562377,0.11185,0.2444526874055,0.143403,0.31,0.091
2019-06-28 16:32:10,0.1558794414,0.11133,0.273010540223,0.122862,0.204,0.0226
2019-01-26 17:28:32,0.1663205107,0.10502,0.2685374029056,0.152354,0.28,0.0417
2019-04-04 23:49:25,0.1543266061,0.10507,0.2285906664924,0.150024,0.22,0.0592
2019-01-24 12:27:53,0.1384080852,0.11432,0.193095069095,0.131244,0.179,-0.0018
2019-05-25 08:27:48,0.2120771562,0.11749,0.2763455554395,0.128398,0.225,0.0743
2018-08-08 05:02:33,0.1467651474,0.09023,0.2335693164317,0.123575,0.29,0.0829
2018-06-01 22:49:08,0.1419186232,0.11423,0.1787369757494,0.125146,0.088,0.0627
2018-08-12 05:15:28,0.1645007201,0.08803,0.2794441402743,0.127852,0.216,0.0741
2018-06-05 21:52:32,0.1800802274,0.15264,0.2222576274244,0.1451,0.224,0.0278
2018-07-26 00:01:07,0.142110525,0.07978,0.2885020312611,0.141446,0.29,0.0651
2019-02-13 04:19:07,0.1640200718,0.0945,0.2509407120555,0.15484,0.155,0.0626
2018-08-23 11:45:30,0.1264198949,0.07497,0.2651532398359,0.140103,0.268,0.0709
2018-02-10 03:31:33,0.1740980942,0.10567,0.2436957431099,0.13698,0.146,0.0356
2019-10-26 11:22:39,0.1548682513,0.0668,0.2044653778286,0.143422,0.259,0.0253
2019-02-20 18:02:51,0.1520570492,0.1408,0.2367001707469,0.143483,0.237,0.0952
2018-06-25 02:46:58,0.1876111502,0.08146,0.2251083114718,0.138743,0.188,0.0697
2019-01-01 06:24:52,0.1200877683,0.05536,0.2165381619492,0.142821,0.286,0.0594
2019-09-15 07:43:10,0.1601342066,0.07194,0.1866276070566,0.138205,0.099,0.0344
2017-11-15 10:17:09,0.149964456,0.06847,0.2478522639477,0.135347,0.269,0.0754
2018-05-25 23:25:06,0.1520151934,0.1326,0.1751687919575,0.147927,0.278,0.0323
2019-03-15 08:55:17,0.1719261086,0.09562,0.2647521735369,0.143634,0.072,0.0332
2019-06-07 14:24:52,0.1467160435,0.12007,0.2443410983374,0.143599,0.109,0.0499
2018-03-03 15:46:24,0.1548418954,0.0855,0.2040002058045,0.142404,0.347,0.045
2019-09-14 13:35:21,0.1478247034,0.09521,0.2614064967743,0.140692,0.317,0.0386
2019-09-23 21:31:48,0.1736264134,0.11882,0.2413342002817,0.140145,0.234,0.0608
2018-11-02 19:09:40,0.1823221401,0.0933,0.250602066982,0.136147,0.238,0.0615
2019-03-06 10:25:41,0.1584313946,0.11185,0.2122628817893,0.128142,0.312,0.0029
2018-04-21 06:50:13,0.1283775858,0.14747,0.2222130090489,0.116684,0.203,0.0131
2018-08-09 23:48:17,0.1666506816,0.09512,0.2432451766018,0.135797,0.212,0.0603
2018-07-31 16:38:26,0.1608596746,0.13673,0.2566657979548,0.151903,0.224,0.0499
2018-07-17 20:13:37,0.2028776392,0.11197,0.2206021406852,0.153168,0.032,0.0621
2018-01-02 00:41:05,0.1749885968,0.08606,0.1763411317094,0.133897,0.285,0.0504
2019-06-01 04:52:31,0.1745819859,0.08937,0.2628328931103,0.144353,0.219,0.044
2018-02-23 17:50:01,0.1610435896,0.13583,0.2578053813899,0.132927,0.117,0.0627
2019-06-26 23:16:57,0.1166158106,0.13554,0.2422820512688,0.135003,0.173,0.0358
2018-01-11 22:10:41,0.1857671424,0.10774,0.193645505494,0.145302,0.28,0.0767
2018-11-03 17:39:03,0.1796084824,0.11417,0.2045942785147,0.153167,0.171,0.0307
2018-11-06 22:56:22,0.1518401179,0.11879,0.2600469289447,0.150395,0.242,0.0257
2019-10-23 22:16:29,0.1608917137,0.07984,0.2406382403064,0.149085,0.105,0.0476
2019-10-24 22:49:16,0.1776310531,0.11644,0.1960643302889,0.137714,0.204,0.0328
2019-05-05 17:09:25,0.1845635005,0.0809,0.2280795116865,0.130476,0.235,0.0167
2019-05-11 03:05:58,0.1533652818,0.12417,0.18032974009,0.147266,0.146,-0.0118
2018-08-30 01:25:43,0.1461987424,0.12445,0.1990376266789,0.132256,0.265,0.0273
2018-01-31 22:03:16,0.1397063255,0.14573,0.236870376821,0.125294,0.309,0.0381
2018-01-03 21:59:24,0.1750442998,0.0999,0.2511560519852,0.13501,0.197,0.06
2018-08-03 12:26:52,0.1581758239,0.08106,0.1831327589139,0.135823,0.193,0.0598
2019-06-03 00:58:02,0.1854995781,0.09355,0.2419582910349,0.140241,0.163,0.0515
2018-03-24 00:35:52,0.1569736042,0.11256,0.2525703604661,0.137288,0.216,0.034
2019-06-25 15:07:38,0.1647208819,0.10331,0.2430340607772,0.120313,0.196,0.0268
2018-06-23 19:08:48,0.1473193108,0.08483,0.2949824708781,0.154588,0.143,0.0136
2018-06-16 13:24:03,0.1486367461,0.08308,0.2230877251284,0.132949,0.255,0.0293
2019-07-17 05:17:45,0.1668197378,0.10399,0.2470739173337,0.132759,0.224,0.0478
2019-10-02 02:26:37,0.1792388956,0.07444,0.1839992415928,0.159178,0.134,0.0236
2019-05-26 11:27:17,0.1667780687,0.12601,0.2728923969877,0.127889,0.366,0.0798
2019-06-09 23:05:17,0.149639018,0.07926,0.2604047234304,0.144252,0.285,0.0332
2018-08-18 06:09:25,0.1778363848,0.11186,0.1536297059039,0.153631,0.183,0.0253
2019-07-13 11:23:05,0.1300169195,0.09771,0.1835642571105,0.143573,0.244,0.1076
2018-11-19 10:10:19,0.1548403755,0.1113,0.2822458183615,0.169037,0.124,0.0619
2018-07-25 00:52:39,0.1713219883,0.0947,0.2107428333731,0.149733,0.126,0.0651
2018-05-03 18:53:34,0.1687522783,0.07688,0.2749438583443,0.145926,0.08,0.0558
2019-08-27 08:17:52,0.1336624358,0.09214,0.1594842123968,0.139233,0.234,0.0099
2018-05-07 22:33:28,0.1442605219,0.08785,0.2506832082296,0.163085,0.125,0.0471
2019-06-09 12:03:10,0.1214812806,0.11332,0.2245384799611,0.111495,0.24,0.0807
2019-02-19 01:17:55,0.153244826,0.06751,0.2125853858484,0.138983,0.154,0.052
2019-05-13 10:02:55,0.147636379,0.07177,0.2342383551748,0.165439,0.057,0.0371
2018-10-13 16:04:16,0.1701953125,0.08959,0.191874472574,0.127466,0.089,0.0333
2018-07-31 20:14:28,0.1840024562,0.08205,0.3200108506336,0.134886,0.123,0.0501
2018-08-29 21:55:14,0.1685660524,0.08383,0.238926661373,0.157087,0.303,0.0781
2018-11-22 15:31:59,0.1955121426,0.11703,0.2404893557196,0.159906,0.206,0.0521
2018-09-02 03:21:34,0.1780197155,0.07111,0.2229699473393,0.139828,0.141,0.0201
2018-10-31 10:23:01,0.1312952945,0.07277,0.2128917379901,0.124833,0.144,0.0461
2018-07-23 04:12:22,0.1885118913,0.14508,0.2569092849117,0.123519,0.099,0.0766
2018-01-19 15:46:44,0.1383573676,0.1198,0.1896096921394,0.147396,0.121,0.0765
2019-10-19 22:37:09,0.1770354821,0.06927,0.2198382515118,0.157492,0.202,0.0313
2019-03-27 12:54:00,0.192882667,0.05886,0.1690299465235,0.121874,0.257,0.0244
2018-05-23 10:07:47,0.1862152789,0.14414,0.2593591699548,0.137603,0.149,0.0532
2018-08-29 04:08:10,0.1716368537,0.12817,0.2321754335558,0.141742,0.178,0.0362
2017-12-16 11:16:55,0.1545721093,0.09656,0.2098530330607,0.125211,0.234,0.025
2019-01-09 07:45:05,0.1522909871,0.10477,0.2244096687941,0.161048,0.195,0.0308
2018-12-30 14:24:20,0.1808653947,0.11568,0.24948278795,0.145236,0.231,0.0373
2019-03-12 13:13:59,0.1582603882,0.14444,0.2117278198245,0.146595,0.164,0.0083
2018-04-04 02:36:16,0.1871834206,0.10573,0.2634766305436,0.134719,0.226,0.0423
2018-01-12 07:10:15,0.1591816603,0.12149,0.2413564186202,0.148872,0.177,0.0257
2018-01-12 22:57:03,0.1369374308,0.12197,0.2504258498602,0.124959,0.119,0.0272
2019-06-13 17:30:30,0.1431948479,0.11512,0.2488900933035,0.137229,0.106,0.0707
2018-10-30 00:15:25,0.1578575573,0.09145,0.2112023542135,0.152688,0.161,0.0501
2019-02-07 11:52:46,0.1508747869,0.07807,0.2139847157848,0.129703,0.103,0.0159
2018-07-22 16:15:28,0.150548039,0.10378,0.2309482400377,0.134707,0.234,0.0014
2019-09-08 15:37:22,0.1634838674,0.0756,0.2391229217016,0.144411,0.303,0.0449
2019-10-30 09:50:06,0.1871204989,0.11575,0.222637958503,0.139081,0.18,0.0836
2019-08-23 17:15:56,0.1415234675,0.09295,0.2574070101756,0.161913,0.206,0.0375
2018-11-12 09:19:01,0.158563199,0.10762,0.332769527845,0.152105,0.212,0.0178
2019-05-14 22:10:07,0.1513093521,0.08188,0.2029485229227,0.149952,0.259,0.0639
2018-09-07 12:01:51,0.1547446852,0.06319,0.2586019232501,0.150032,0.097,0.0361
2019-08-14 13:52:07,0.1699563852,0.0814,0.2704140490818,0.146593,0.199,0.0605
2018-09-19 08:06:35,0.1773790593,0.09584,0.2657722764153,0.142936,0.197,0.0529
2019-10-31 12:56:53,0.184340623,0.10673,0.2168521793444,0.144633,0.148,0.048
2019-08-23 00:13:56,0.1892943129,0.09695,0.2447679287769,0.143558,0.089,0.0636
2018-04-20 00:20:56,0.1590290015,0.12552,0.2204766481886,0.120132,0.305,0.005
2018-03-23 15:59:03,0.1698975798,0.08931,0.1621570767487,0.137711,0.121,0.0317
2018-11-20 17:28:02,0.1532800969,0.11223,0.1958113230614,0.133086,0.177,0.049
2018-12-09 11:29:49,0.1447280779,0.14584,0.2406466651601,0.1511,0.112,0.0706
2018-04-30 16:03:58,0.1809321708,0.05863,0.2125022141628,0.165335,0.319,0.0563
2019-05-20 06:14:49,0.1770777969,0.12369,0.2137828149004,0.13848,0.241,0.0564
2019-08-15 00:04:14,0.1567746533,0.14557,0.2230893211954,0.145609,0.232,0.1005
2019-03-23 05:30:46,0.1597128374,0.07435,0.2809831427583,0.144884,0.128,0.0502
2019-01-25 13:45:11,0.1721320347,0.0938,0.3072502428031,0.143836,0.171,0.073
2018-02-01 23:10:34,0.1358935919,0.08808,0.183886656716,0.13804,0.223,0.0686
2019-05-11 16:52:13,0.1806091918,0.08791,0.1697539595874,0.15873,0.285,0.0485
2018-08-22 02:54:27,0.1417237679,0.10472,0.2002527628976,0.139795,0.28,0.0179
2019-06-04 01:32:44,0.1549557159,0.08656,0.2945727883052,0.144292,0.287,0.074
2019-08-13 18:34:32,0.1418653924,0.0294,0.2090490219727,0.137829,0.171,0.003
2019-06-15 05:03:43,0.1471888496,0.14763,0.2700651456468,0.14341,0.141,0.0502
2018-04-26 11:03:39,0.1373161085,0.05832,0.239400807629,0.131974,0.236,0.059
2018-02-19 16:55:55,0.1750619362,0.09508,0.2879126503434,0.122675,0.244,0.0413
2018-08-04 17:34:38,0.195952456,0.07326,0.2394466615056,0.144421,0.286,0.0457
2018-01-31 01:43:13,0.1328406536,0.06955,0.2284588853288,0.151925,0.353,0.0449
2019-05-06 02:02:25,0.1080594775,0.13036,0.2761259814915,0.145856,0.228,0.0081
2019-10-20 16:24:12,0.1868204145,0.0906,0.2226914468452,0.15546,0.197,0.0397
2018-10-05 11:57:11,0.142916906,0.10493,0.210539473848,0.130463,0.119,0.068
2018-01-01 05:43:39,0.1399260803,0.08344,0.2075974969813,0.135811,0.149,0.0458
2018-08-10 05:34:04,0.1641990771,0.05753,0.2427838843589,0.140131,0.08,0.0667
2019-03-02 12:06:40,0.1735268904,0.06435,0.2435426714596,0.125646,0.142,0.0251
2018-01-27 23:31:03,0.1619231034,0.08451,0.2205388092325,0.14545,0.142,0.0069
2019-06-22 19:10:57,0.1454738315,0.10116,0.2499355100082,0.144088,0.184,0.0789
2019-10-06 13:59:20,0.1825477137,0.11867,0.2399722768049,0.139875,0.191,0.0654
2017-12-18 08:14:42,0.2081871986,0.12065,0.2396196020754,0.15621,0.275,0.035
2019-02-06 06:04:04,0.1430284134,0.11581,0.2370487823896,0.136147,0.123,0.0564
2018-03-27 08:07:20,0.1688035158,0.10966,0.2389468708802,0.140866,0.142,0.0653
2018-10-02 02:21:39,0.1567427358,0.06512,0.1676136410405,0.11474,0.212,0.0109
2019-09-24 09:15:17,0.1560884602,0.07923,0.2207626895672,0.115284,0.254,0.0489
2019-07-07 20:24:04,0.1508805085,0.0839,0.15189965369,0.151729,0.133,0.1086
2019-09-28 08:45:49,0.1829277596,0.07435,0.2613380816974,0.132545,0.239,0.0492
2019-05-04 12:10:13,0.1757584915,0.13793,0.222803527027,0.135729,0.215,0.1126
2018-07-26 22:55:24,0.1546008374,0.13257,0.2628096551893,0.141935,0.188,0.0203
2018-02-07 01:59:02,0.1889719626,0.0832,0.2104657761787,0.130799,0.266,0.005
2018-04-11 23:28:12,0.1238103545,0.08505,0.284924649223,0.146365,0.218,0.0762
2019-05-20 04:11:09,0.1783355412,0.15023,0.2528991805044,0.155468,0.154,0.0504
2017-11-01 20:58:49,0.1419521943,0.11618,0.1993226855072,0.136554,0.164,0.0154
2018-08-15 13:50:22,0.1425799479,0.08611,0.2445688880715,0.116112,0.194,0.022
2018-07-09 23:59:59,0.1409936111,0.10842,0.2135707627298,0.126928,0.204,0.0043
2019-10-13 08:01:25,0.1967186226,0.10688,0.2312649968149,0.133235,0.196,0.0303
2017-11-03 03:30:06,0.1860866528,0.16344,0.238796836168,0.157391,0.252,0.0248
2019-02-26 11:26:06,0.1753666238,0.1228,0.20954777714,0.146139,0.177,-0.0002
2019-09-18 18:39:43,0.1566062373,0.12092,0.2254608423578,0.150179,0.189,-0.017
2018-12-11 09:06:32,0.1692290507,0.09325,0.205838356175,0.143838,0.234,0.0882
2019-01-18 12:45:01,0.1570716896,0.0912,0.2610290812849,0.149099,0.232,0.0378
2019-05-26 22:14:55,0.1609504825,0.06347,0.2375114879084,0.1569,0.255,0.0019
2018-10-21 16:10:22,0.1267070999,0.11798,0.2612226824014,0.149022,0.106,0.0426
2018-06-03 23:31:54,0.1634590171,0.10845,0.2077133465697,0.133006,0.279,0.0936
2019-10-13 17:25:36,0.1469597939,0.08951,0.2165240328692,0.145739,0.258,0.0328
2019-03-17 04:38:13,0.1705268365,0.12051,0.191887290963,0.13898,0.182,0.0376
2018-05-21 21:06:24,0.1324877283,0.08854,0.3069925913938,0.150009,0.209,0.0824
2019-07-29 05:50:28,0.1369187128,0.11918,0.218607356633,0.143623,0.345,0.0083
2019-01-31 09:38:38,0.1667308333,0.10676,0.2556574070219,0.15347,0.162,0.0334
2018-06-09 05:21:33,0.1659751185,0.10732,0.291000297312,0.163899,0.194,0.0309
2018-05-13 13:50:06,0.183748877,0.10522,0.2515632232531,0.13944,0.211,0.0306
2019-10-12 13:59:58,0.1487053607,0.08675,0.1953227162097,0.165056,0.176,0.052
2018-10-30 00:43:35,0.1471697386,0.10403,0.242935895256,0.13111,0.104,0.0486
2019-10-28 12:35:32,0.1997616764,0.10193,0.2288784061937,0.148727,0.183,0.0125
2017-11-02 01:15:40,0.1713812915,0.12307,0.2423045593403,0.127791,0.176,0.069
2018-02-04 11:32:00,0.1261352267,0.12344,0.248432255093,0.134596,0.113,0.0724
2018-04-18 09:45:31,0.1624750608,0.05109,0.2226425792208,0.152666,0.138,0.1168
2019-03-21 12:40:14,0.2197622379,0.09315,0.2306988138314,0.135632,0.288,0.0341
2019-04-24 05:38:06,0.1204749038,0.11935,0.2506362491513,0.142665,0.268,0.0525
2018-10-08 08:48:30,0.1700740188,0.09992,0.18805585346,0.159853,0.404,0.0547
2018-03-26 16:50:52,0.177785633,0.1411,0.2564517036637,0.149487,0.145,0.054
2019-04-23 11:11:39,0.1533884275,0.07576,0.2503427245452,0.152551,0.149,0.011
2018-05-18 18:38:40,0.1611040613,0.07322,0.2419902003858,0.133951,0.254,0.0382
2017-11-23 08:52:50,0.1623432921,0.09222,0.2021050803376,0.14699,0.184,0.0651
2019-07-22 09:30:01,0.160969175,0.1162,0.1928478379867,0.148135,0.147,0.0418
2019-04-12 14:13:01,0.1705898357,0.08019,0.2686842862211,0.132914,0.184,0.0371
2018-05-22 19:51:58,0.1604261432,0.09854,0.1930037189357,0.146533,0.073,0.0477
2019-02-26 12:39:01,0.1540441173,0.10324,0.2029224323491,0.1396,0.22,0.0231
2018-03-15 04:28:38,0.1742415277,0.11582,0.2875990541317,0.13783,0.049,0.0617
2019-06-19 08:59:53,0.1517295318,0.08685,0.2217842263911,0.142455,0.307,0.0351
2019-05-31 08:44:40,0.1539390663,0.14958,0.2562287418359,0.101748,0.195,0.083
2018-09-27 08:21:33,0.1465325705,0.08005,0.2380109215775,0.166033,0.192,0.046
2018-11-18 19:31:22,0.150172646,0.1064,0.2265739690713,0.155596,0.286,0.0577
2019-05-08 14:25:30,0.1609768929,0.08694,0.2586633357571,0.140786,0.225,0.0461
2019-10-14 15:04:23,0.1765184875,0.12062,0.2213274592226,0.165115,0.234,0.0579
2019-04-05 04:04:06,0.1536022235,0.10254,0.2331289802362,0.156559,0.205,0.017
2018-03-19 12:39:49,0.1267287045,0.08168,0.2417011063642,0.132033,0.126,0.0295
2017-12-01 04:28:12,0.1834172341,0.12208,0.1802117353726,0.144017,0.272,0.0182
2018-11-08 08:02:16,0.1440642856,0.10937,0.2465526702015,0.107096,0.239,0.053
2019-06-17 05:26:10,0.169102983,0.11121,0.2171700233335,0.160571,0.215,0.0419
2018-09-30 19:14:28,0.16805653,0.11107,0.2350414775762,0.141741,0.106,0.0171
2018-06-29 04:00:51,0.1494625897,0.08922,0.1759487673033,0.118201,0.253,0.0137
2018-07-03 23:24:11,0.1748133326,0.13391,0.2236336289138,0.148127,0.071,0.0382
2017-11-14 03:26:59,0.135023282,0.13484,0.2100943789402,0.153906,0.187,0.0677
2018-02-06 04:23:05,0.1859671515,0.09848,0.2122618547568,0.13534,0.291,0.0527
2019-10-08 04:10:57,0.1487411185,0.11465,0.2548706353227,0.148079,0.252,0.0579
2019-07-16 15:31:41,0.1658595639,0.11311,0.2264303553639,0.157935,0.278,0.0605
2019-08-15 15:37:55,0.1547908851,0.13,0.1885720358578,0.15022,0.225,0.0615
2018-08-02 17:01:09,0.1622139097,0.08337,0.2795403005903,0.140618,0.278,0.0423
2018-06-27 14:40:11,0.1873464803,0.12693,0.2431684071676,0.159999,0.191,0.0352
2018-11-26 06:19:36,0.1596520561,0.12642,0.2819173238921,0.131361,0.345,0.0425
2018-09-27 08:10:17,0.1622172839,0.09159,0.1744923523232,0.137276,0.131,0.0807
2019-02-22 23:06:08,0.1576264519,0.0894,0.1751326574205,0.150294,0.271,0.0712
2018-08-09 17:43:53,0.1434444961,0.07999,0.2132928695071,0.15261,0.176,0.0551
2018-11-05 10:49:57,0.1872719076,0.12568,0.2390675117045,0.136194,0.185,0.0584
2019-05-01 04:02:45,0.1605169663,0.14805,0.2165381674195,0.130604,0.236,0.0146
2018-12-13 16:05:27,0.1522511879,0.11359,0.2475499159014,0.146587,0.24,0.0358
2018-05-13 20:05:13,0.1698356897,0.12815,0.2550706072155,0.15305,0.117,0.0601
2019-08-07 01:28:14,0.1520505266,0.08947,0.2117756197144,0.137178,0.191,0.0663
2019-06-20 14:34:27,0.1756365758,0.13383,0.2390105346465,0.132244,0.199,0.0717
2018-06-12 17:03:05,0.1797568339,0.09152,0.1904782871541,0.124952,0.22,0.0469
2018-08-29 20:41:31,0.1492265794,0.09052,0.2387876240696,0.130779,0.202,0.0954
2018-11-15 12:56:36,0.1662054999,0.1159,0.2648903866829,0.139579,0.018,0.0525
2017-12-25 01:00:06,0.146607053,0.11445,0.2157507342285,0.153187,0.299,0.0334
2018-12-24 12:36:18,0.1642794316,0.0903,0.286409561993,0.137886,0.155,0.0781
2017-11-20 09:30:14,0.0996715894,0.07708,0.2386326487235,0.134757,0.153,0.0524
2018-06-21 18:44:23,0.1561522608,0.12175,0.2774452696895,0.147578,0.162,0.0369
2017-12-05 22:21:59,0.1589937263,0.10408,0.1429063617905,0.141058,0.353,0.0858
2019-03-12 00:12:25,0.1648087395,0.06291,0.2592195078436,0.114132,0.234,0.0499
2017-12-20 05:50:20,0.1484529674,0.17372,0.2214583491509,0.124476,0.282,0.0567
2019-07-25 16:37:36,0.1846384563,0.07524,0.2197932447592,0.154492,0.108,0.0669
2019-08-16 06:40:18,0.1322120879,0.14957,0.2977855763667,0.14315,0.052,0.0359
2018-01-24 00:43:53,0.1501682119,0.10109,0.2601588014412,0.139149,0.234,0.02
2019-05-10 10:38:46,0.1460498839,0.06632,0.1837722896419,0.134027,0.275,0.0841
2019-04-23 23:04:54,0.1564945432,0.12827,0.1459344926412,0.16498,0.272,0.0885
2018-03-09 14:42:40,0.154360102,0.11519,0.2217678080278,0.165809,0.168,0.0362
2018-07-30 20:38:02,0.1662565946,0.13878,0.2516128714644,0.164531,0.19,0.0186
2018-06-14 19:10:20,0.1461362814,0.07061,0.2728303165314,0.129373,0.096,0.0369
2019-07-29 11:19:05,0.1710013814,0.11688,0.1750053226406,0.128145,0.221,0.0285
2018-01-22 21:14:34,0.1702676251,0.11999,0.1580949440765,0.147436,0.204,0.0368
2019-10-20 06:01:50,0.1914278914,0.09063,0.2367295892132,0.131911,0.313,0.0157
2018-05-24 07:24:49,0.1667314606,0.10679,0.1952812886095,0.14029,0.119,0.0532
2019-01-03 12:13:54,0.1832345046,0.12702,0.2562343788426,0.166077,0.053,0.0809
2019-06-12 14:16:00,0.1468546968,0.10232,0.2647664176666,0.134163,0.24,0.0612
2018-08-01 10:26:09,0.1705682786,0.09901,0.2286330883399,0.173267,0.287,0.0393
2019-04-20 03:13:50,0.1538983982,0.14897,0.2206960886717,0.133883,0.223,0.0262
2018-09-17 15:53:14,0.1560964342,0.06675,0.2392975092688,0.139272,0.289,0.0585
2019-01-01 04:19:16,0.1569547621,0.09252,0.177758431144,0.143395,0.197,0.0622
2018-07-11 07:41:39,0.1413931176,0.10152,0.2521532361687,0.135035,0.121,0.0262
2019-04-30 02:09:36,0.1418705733,0.09009,0.2511454942355,0.155796,0.2,0.0687
2018-03-08 13:56:03,0.1508070974,0.11933,0.2112733910715,0.155787,0.221,0.0507
2018-10-25 18:48:52,0.1542303252,0.13462,0.2367495279917,0.139921,0.211,0.0427
2018-06-19 20:30:32,0.17881182,0.08338,0.1865241335855,0.142076,0.125,0.0438
2019-03-03 02:52:29,0.1603767034,0.11351,0.2214425257885,0.127963,0.117,0.0726
2019-04-06 07:11:04,0.1677680552,0.06862,0.2035867801751,0.160373,0.174,0.0106
2019-01-07 16:26:38,0.1429957597,0.14745,0.2158767648116,0.135125,0.189,0.0789
2019-10-17 02:16:49,0.1625428492,0.12337,0.2223330316672,0.154269,0.13,0.0518
2019-08-03 08:29:21,0.1812295741,0.09022,0.2627759460335,0.122085,0.274,0.0405
2018-12-31 21:35:52,0.1911941548,0.09984,0.2417093214748,0.156446,0.141,0.0043
2018-02-12 13:08:00,0.1686392644,0.11348,0.2162580671848,0.152777,0.325,0.0501
2018-08-17 15:00:27,0.111032224,0.1373,0.2247675594047,0.150046,0.269,0.0455
2018-06-11 21:28:31,0.1537482684,0.1023,0.2005539050974,0.142723,0.126,0.0257
2018-01-30 16:15:25,0.1683220189,0.08539,0.2285947661593,0.134816,0.174,0.0472
2017-11-21 03:45:22,0.13938752,0.07956,0.2276563375169,0.136849,0.246,-0.0011
2018-05-24 23:08:26,0.1844538346,0.11595,0.2827395374882,0.13744,0.196,0.0816
2019-01-11 23:35:54,0.1382938764,0.12143,0.2779478788747,0.14293,0.224,0.0542
2018-11-24 06:47:19,0.1623078155,0.1243,0.2080929664897,0.127974,0.252,0.0659
2018-09-04 08:59:25,0.1784098642,0.16241,0.3062458284108,0.138158,0.184,0.0641
2018-02-06 22:33:18,0.1561299877,0.0458,0.2123778001438,0.131212,0.167,0.0636
2019-08-22 00:57:46,0.1760217587,0.18342,0.2239251240169,0.128209,0.265,0.0364
2017-12-27 19:48:54,0.1694953366,0.08855,0.2123002247345,0.152668,0.274,0.0039
2018-09-21 02:25:49,0.1723109426,0.13308,0.2357763981479,0.138638,0.23,0.066
2019-01-29 22:18:37,0.1839271887,0.07984,0.1579052029499,0.126269,0.336,0.0644
2019-09-02 11:43:02,0.1529744503,0.09761,0.2222927121026,0.150213,0.217,0.0249
2018-11-22 12:46:43,0.1621063803,0.04378,0.2162864643031,0.164379,0.249,0.06
2018-05-23 18:35:47,0.1722530909,0.10096,0.2289339716323,0.170169,0.177,0.0519
